TRADE_YMDH,GEN_CD,REVISION,BID_QT,PBID_QT,FUEL_QT,TA_QT,PTA_QT,CONST_QT,CONST_TYPE,CONST_REASON,OPER_BIT,AGC_FLG,GF_FLG,BSF_FLG,TEMPER,A_MAX,A_MIN,GEN_CHG,GF_MAX,GF_MIN,AGC_MIN,AGC_MAX,ECR,EW_CONST,GT_SEQ,AMB_PRESS,WRT_ID,WRT_YMDS,A_MGMIN,SUB_FUEL_USE_YN,LABEL
2025061222,7284,1,972,986,972,972,972,0,0,0,11,1,1,0,18,972,262,1.0154,972,262,262,972,0,0,12,0,system,2.02506E+13,0,,0
2025062304,7284,11,977,977,977,977,977,0,0,0,11,1,1,0,0,977,262,1.0153,1043,262,262,977,0,0,12,0,system,2.02506E+13,0,,0
2025051613,7284,0,978,978,978,978,978,0,0,0,11,1,1,0,0,978,262,1.0153,978,262,262,1002,0,0,12,0,system,2.02506E+13,0,,0
2025063019,7284,0,963,963,963,963,963,0,0,0,11,1,0,0,0,963,262,1.0155,57,22,262,963,0,0,12,0,system,2.02507E+13,0,,0
2025060214,7284,9,410,410,410,440,440,410,2,6,10,0,0,0,19,410,410,1.0365,0,0,31,83,0,0,1,0,system,2.02506E+13,0,,0
2025070215,7284,6,964,964,964,970,970,964,2,5,11,1,0,0,28,964,964,1.0155,0,0,0,0,0,0,12,0,system,2.02507E+13,0,,0
2025062316,7284,0,971,971,971,971,971,0,0,0,11,0,1,0,0,971,262,1.0154,979,256,262,971,0,0,12,0,system,2.02506E+13,0,,0
2025061123,7284,0,970,970,970,970,970,0,0,0,11,0,0,0,0,970,977,1.0154,970,262,262,970,0,0,12,0,system,2.02506E+13,0,,0
2025070400,7284,1,970,970,970,970,970,0,0,0,11,1,1,0,23,970,262,1.0154,253,256,261,258,0,0,12,0,system,2.02507E+13,0,,0
2025061820,7284,2,1056,973,973,973,973,973,2,5,11,0,0,0,0,973,973,1.0154,0,0,0,0,0,0,12,0,system,2.02506E+13,0,,0
2025052420,7284,8,45,494,494,494,494,49,0,0,01,1,1,0,14,494,262,1.0303,494,262,262,494,0,0,2,0,system,2.02506E+13,0,,0
2025062303,7284,8,977,977,977,989,977,0,0,0,11,1,1,0,0,977,262,1.0153,977,262,262,977,0,0,12,0,system,2.02506E+13,0,,0
2025052219,7284,0,979,979,979,979,979,0,0,0,11,1,1,0,0,979,262,2.4236,979,262,262,979,0,0,12,0,system,2.02506E+13,0,,0
2025062320,7284,0,977,978,977,977,977,977,2,5,11,0,0,0,0,977,977,1.0153,0,0,0,0,0,0,12,0,system,2.02506E+13,0,,0
2025060602,7284,7,973,973,973,973,973,973,2,5,11,0,0,0,16,973,973,1.0154,1060,0,0,0,0,0,12,0,system,2.02506E+13,0,,0
2025062423,7284,11,968,968,968,968,968,968,2,5,11,0,0,0,0,968,968,1.0154,0,0,0,26,0,0,12,0,system,2.02506E+13,0,,0
2025052306,7284,1,981,981,981,981,981,0,0,0,11,1,0,0,0,981,262,1.0152,56,27,262,981,0,0,12,0,system,2.02506E+13,0,,0
2025052017,7284,3,978,978,978,978,978,0,0,0,11,0,1,0,20,978,262,1.0153,978,262,35,73,0,0,12,0,system,2.02506E+13,0,,0
2025061407,7284,2,968,968,968,968,968,968,2,6,11,1,0,0,22,968,968,1.0154,0,0,0,0,0,0,12,0,system,2.02506E+13,0,,0
2025061500,7284,1,969,969,969,969,969,0,0,0,11,0,1,0,20,969,262,1.0154,976,260,262,969,0,0,12,0,system,2.02506E+13,0,,0
2025060623,7284,1,972,972,972,972,972,0,0,0,11,0,0,0,18,972,981,1.0154,972,262,262,972,0,0,12,0,system,2.02506E+13,0,,0
2025052508,7284,3,979,979,979,979,979,0,0,0,11,1,1,0,17,979,262,1.0153,262,257,265,263,0,0,12,0,system,2.02506E+13,0,,0
2025061609,7284,7,1017,968,968,968,968,0,0,0,11,1,1,0,22,968,262,1.0154,968,262,262,968,0,0,12,0,system,2.02506E+13,0,,0
2025060412,7284,6,32,484,484,484,484,33,0,0,10,1,1,0,24,484,262,1.0309,484,262,262,484,0,0,1,0,system,2.02506E+13,0,,0
2025060313,7284,1,440,440,440,466,440,0,0,0,10,1,1,0,24,440,262,1.034,440,262,262,440,0,0,1,0,system,2.02506E+13,0,,0
2025061819,7284,3,970,970,970,970,970,970,2,5,11,0,0,0,21,970,970,0.1112,0,0,0,0,0,0,12,0,system,2.02506E+13,0,,0
2025061603,7284,1,969,973,969,969,969,0,0,0,11,1,1,0,21,969,262,1.0154,969,262,262,969,0,0,12,0,system,2.02506E+13,0,,0
2025061509,7284,2,967,967,967,967,967,0,0,0,11,1,1,0,24,967,262,1.0155,1002,262,262,967,0,0,12,0,system,2.02506E+13,0,,0
2025052023,7284,0,979,979,979,979,979,0,0,0,11,1,1,0,0,979,262,1.0153,979,262,262,1020,0,0,12,0,system,2.02506E+13,0,,0
2025063003,7284,4,968,968,968,968,968,0,0,0,11,1,0,0,22,968,262,1.0154,43,38,262,968,0,0,12,0,system,2.02507E+13,0,,0
2025052414,7284,10,981,981,981,981,981,0,0,0,11,0,1,0,15,981,262,1.0152,981,262,36,66,0,0,12,0,system,2.02506E+13,0,,0
2025070105,7284,10,968,968,968,968,968,0,0,0,11,1,0,0,0,968,262,1.0154,968,262,262,968,0,0,12,0,system,2.02507E+13,0,,0
2025062809,7284,0,964,964,964,964,964,0,0,0,11,0,1,0,0,964,262,1.0155,974,258,262,964,0,0,12,0,system,2.02506E+13,0,,0
2025062602,7284,2,975,975,975,975,975,0,0,0,11,0,0,0,0,975,979,1.0153,975,262,262,975,0,0,12,0,system,2.02506E+13,0,,0
2025061913,7284,2,964,964,964,964,964,0,0,0,11,1,1,0,25,964,262,1.0155,256,258,260,259,0,0,12,0,system,2.02506E+13,0,,0
2025070301,7284,4,1029,970,970,970,970,0,0,0,11,1,1,0,23,970,262,1.0154,970,262,262,970,0,0,12,0,system,2.02507E+13,0,,0
2025060801,7284,3,87,972,972,972,972,88,0,0,11,1,1,0,18,972,262,1.0154,972,262,262,972,0,0,12,0,system,2.02506E+13,0,,0
2025061812,7284,3,964,964,964,1002,964,0,0,0,11,1,1,0,26,964,262,1.0155,964,262,262,964,0,0,12,0,system,2.02506E+13,0,,0
2025060702,7284,0,975,975,975,975,975,0,0,0,11,1,1,0,0,975,262,2.3914,975,262,262,975,0,0,12,0,system,2.02506E+13,0,,0
2025052300,7284,3,981,1057,981,981,981,0,0,0,11,1,1,0,0,981,262,1.0152,981,262,262,981,0,0,12,0,system,2.02506E+13,0,,0
2025060119,7284,5,486,486,486,486,486,0,0,0,10,1,1,0,18,486,262,1.0308,579,262,262,486,0,0,1,0,system,2.02506E+13,0,,0
2025062000,7284,2,971,971,971,971,971,971,2,5,11,0,0,0,21,971,971,1.0154,0,0,0,66,0,0,12,0,system,2.02506E+13,0,,0
2025062918,7284,6,967,967,967,967,967,0,0,0,11,1,0,0,24,967,262,1.0155,95,3,262,967,0,0,12,0,system,2.02507E+13,0,,0
2025070211,7284,5,962,962,962,962,962,0,0,0,11,0,1,0,29,962,262,1.0155,962,262,26,53,0,0,12,0,system,2.02507E+13,0,,0
2025063007,7284,5,360,360,360,968,968,0,0,0,11,1,0,0,23,360,262,1.0416,360,262,262,360,0,0,12,0,system,2.02507E+13,0,,0
2025060605,7284,2,972,972,972,972,972,0,0,0,11,0,1,0,17,972,262,1.0154,981,252,262,972,0,0,12,0,system,2.02506E+13,0,,0
2025070201,7284,8,967,967,967,967,967,0,0,0,11,0,0,0,0,967,969,1.0155,967,262,262,967,0,0,12,0,system,2.02507E+13,0,,0
2025062314,7284,5,971,971,971,971,971,0,0,0,11,1,1,0,26,971,262,1.0154,259,261,263,260,0,0,12,0,system,2.02506E+13,0,,0
2025070108,7284,6,1023,966,966,966,966,0,0,0,11,1,1,0,0,966,262,1.0155,966,262,262,966,0,0,12,0,system,2.02507E+13,0,,0
2025061606,7284,2,14,969,969,969,969,19,0,0,11,1,1,0,21,969,262,1.0154,969,262,262,969,0,0,12,0,system,2.02506E+13,0,,0
2025061318,7284,6,968,968,968,1015,968,0,0,0,11,1,1,0,0,968,262,1.0154,968,262,262,968,0,0,12,0,system,2.02506E+13,0,,0
2025062523,7284,0,975,975,975,975,975,975,2,5,11,0,0,0,0,975,975,0.6273,0,0,0,0,0,0,12,0,system,2.02506E+13,0,,0
2025060700,7284,1,972,1017,972,972,972,0,0,0,11,1,1,0,17,972,262,1.0154,972,262,262,972,0,0,12,0,system,2.02506E+13,0,,0
2025053111,7284,4,970,970,970,970,970,0,0,0,11,1,1,0,24,970,262,1.0154,1035,262,262,970,0,0,21,0,system,2.02506E+13,0,,0
2025062801,7284,2,968,968,968,968,968,968,2,5,11,0,0,0,22,968,968,1.0154,0,0,0,19,0,0,12,0,system,2.02506E+13,0,,0
2025060318,7284,8,483,483,483,483,483,0,0,0,10,1,0,0,22,483,262,1.031,90,1,262,483,0,0,1,0,system,2.02506E+13,0,,0
2025070316,7284,3,970,970,970,970,970,970,2,5,11,0,0,0,28,970,970,1.0154,0,0,30,89,0,0,12,0,system,2.02507E+13,0,,0
2025061700,7284,6,969,969,969,969,969,969,2,5,11,1,0,0,20,969,969,1.0154,0,0,0,0,0,0,12,0,system,2.02506E+13,0,,0
2025062402,7284,4,976,976,976,976,976,976,2,5,11,0,1,0,20,976,976,1.0153,986,966,0,0,0,0,12,0,system,2.02506E+13,0,,0
2025061718,7284,0,968,968,968,968,968,0,0,0,11,0,0,0,0,968,970,1.0154,968,262,262,968,0,0,12,0,system,2.02506E+13,0,,0
2025060220,7284,6,442,442,442,442,442,0,0,0,10,1,1,0,17,442,262,1.0339,248,252,254,251,0,0,1,0,system,2.02506E+13,0,,0
2025061221,7284,1,1023,970,970,970,970,0,0,0,11,1,1,0,19,970,262,1.0154,970,262,262,970,0,0,12,0,system,2.02506E+13,0,,0
2025060418,7284,1,32,409,409,409,409,34,0,0,10,1,1,0,21,409,262,1.0366,409,262,262,409,0,0,1,0,system,2.02506E+13,0,,0
2025052723,7284,0,491,491,491,494,491,0,0,0,01,1,1,0,0,491,262,1.0305,491,262,262,491,0,0,2,0,system,2.02506E+13,0,,0
2025052409,7284,2,981,981,981,981,981,0,0,0,11,1,1,0,16,981,262,0.146,981,262,262,981,0,0,12,0,system,2.02506E+13,0,,0
2025062717,7284,15,970,1043,970,970,970,970,2,5,11,0,0,0,25,970,970,1.0154,0,0,0,0,0,0,12,0,system,2.02506E+13,0,,0
2025061801,7284,2,973,973,973,973,973,973,2,5,11,0,0,0,20,973,973,1.0154,995,0,0,0,0,0,12,0,system,2.02506E+13,0,,0
2025062319,7284,0,976,976,976,976,976,0,0,0,11,1,1,0,0,976,262,1.0153,976,262,262,1047,0,0,12,0,system,2.02506E+13,0,,0
2025062415,7284,6,968,968,968,968,968,968,2,5,11,0,0,0,23,968,968,1.0154,52,25,0,0,0,0,12,0,system,2.02506E+13,0,,0
2025062704,7284,5,963,963,963,973,973,963,2,5,11,0,0,0,20,963,963,1.0155,0,0,27,92,0,0,12,0,system,2.02506E+13,0,,0
2025062707,7284,2,967,967,967,967,967,967,2,5,11,1,0,0,24,967,967,1.0155,0,0,0,0,0,0,12,0,system,2.02506E+13,0,,0
2025053111,7284,2,975,975,975,975,975,0,0,0,11,0,1,0,24,975,262,1.0153,983,253,262,975,0,0,21,0,system,2.02506E+13,0,,0
2025060503,7284,0,978,978,978,978,978,0,0,0,11,0,0,0,0,978,981,1.0153,978,262,262,978,0,0,12,0,system,2.02506E+13,0,,0
2025061722,7284,3,973,973,973,973,973,973,2,5,11,1,1,0,20,973,973,1.0154,965,965,969,966,0,0,12,0,system,2.02506E+13,0,,0
2025062622,7284,0,1000,974,974,974,974,0,0,0,11,1,1,0,0,974,262,1.0154,974,262,262,974,0,0,12,0,system,2.02506E+13,0,,0
2025062312,7284,9,16,970,970,970,970,17,0,0,11,1,1,0,27,970,262,1.0154,970,262,262,970,0,0,12,0,system,2.02506E+13,0,,0
2025060306,7284,0,486,486,486,500,486,0,0,0,10,1,1,0,0,486,262,1.0308,486,262,262,486,0,0,1,0,system,2.02506E+13,0,,0
2025051605,7284,1,978,978,978,978,978,0,0,0,11,1,1,0,0,978,262,2.1951,978,262,262,978,0,0,12,0,system,2.02506E+13,0,,0
2025060408,7284,8,461,467,461,461,461,0,0,0,10,1,1,0,21,461,262,1.0325,461,262,262,461,0,0,1,0,system,2.02506E+13,0,,0
2025052522,7284,1,981,981,981,981,981,0,0,0,11,1,1,0,14,981,262,1.0152,1068,262,262,981,0,0,12,0,system,2.02506E+13,0,,0
2025060623,7284,1,972,972,972,972,972,0,0,0,11,1,1,0,18,972,262,1.0154,972,262,262,994,0,0,12,0,system,2.02506E+13,0,,0
2025062623,7284,5,974,974,974,974,974,0,0,0,11,1,0,0,0,974,262,1.0154,85,49,262,974,0,0,12,0,system,2.02506E+13,0,,0
2025060423,7284,6,946,946,946,946,946,946,2,5,11,0,0,0,16,946,946,1.0158,0,0,7,52,0,0,12,0,system,2.02506E+13,0,,0
2025062320,7284,6,974,974,974,974,974,974,2,5,11,1,0,0,21,974,974,1.0154,0,0,0,0,0,0,12,0,system,2.02506E+13,0,,0
2025052502,7284,5,948,948,948,950,950,0,0,0,11,0,1,0,13,980,262,1.0158,987,261,262,948,0,0,12,0,system,2.02506E+13,0,,0
2025070105,7284,5,968,968,968,968,968,0,0,0,11,0,0,0,0,968,969,1.0154,968,262,262,968,0,0,12,0,system,2.02507E+13,0,,0
2025052605,7284,7,494,494,494,494,494,0,0,0,01,1,1,0,13,494,262,1.0303,254,258,259,257,0,0,2,0,system,2.02506E+13,0,,0
2025070323,7284,7,998,969,969,969,969,0,0,0,11,1,1,0,24,969,262,1.0154,969,262,262,969,0,0,12,0,system,2.02507E+13,0,,0
2025060421,7284,2,48,975,975,975,975,53,0,0,11,1,1,0,18,975,262,1.0153,975,262,262,975,0,0,12,0,system,2.02506E+13,0,,0
2025052522,7284,5,494,494,494,536,494,0,0,0,01,1,1,0,15,494,262,1.0303,494,262,262,494,0,0,2,0,system,2.02506E+13,0,,0
2025062516,7284,1,968,968,968,968,968,968,2,5,11,0,0,0,23,968,968,0.1537,0,0,0,0,0,0,12,0,system,2.02506E+13,0,,0
2025070208,7284,6,970,1041,970,970,970,0,0,0,11,1,1,0,27,970,262,1.0154,970,262,262,970,0,0,12,0,system,2.02507E+13,0,,0
2025060301,7284,0,981,981,981,981,981,0,0,0,11,1,1,0,0,981,262,1.0152,998,262,262,981,0,0,12,0,system,2.02506E+13,0,,0
2025060112,7284,2,484,484,484,484,484,0,0,0,10,1,1,0,25,484,262,1.0309,484,262,262,556,0,0,1,0,system,2.02506E+13,0,,0
2025062415,7284,4,968,968,968,968,968,968,2,5,11,0,0,0,23,968,968,1.0154,40,36,0,0,0,0,12,0,system,2.02506E+13,0,,0
2025062512,7284,5,967,967,967,967,967,0,0,0,11,0,1,0,24,967,262,1.0155,967,262,37,74,0,0,12,0,system,2.02506E+13,0,,0
2025060311,7284,3,409,409,409,409,409,0,0,0,10,1,0,0,23,409,262,1.0366,409,262,262,409,0,0,1,0,system,2.02506E+13,0,,0
2025061716,7284,1,967,967,967,967,967,0,0,0,11,0,1,0,23,967,262,1.0155,973,261,262,967,0,0,12,0,system,2.02506E+13,0,,0
2025051912,7284,1,978,978,978,978,978,0,0,0,11,0,0,0,20,978,988,1.0153,978,262,262,978,0,0,12,0,system,2.02506E+13,0,,0
2025070219,7284,2,968,968,968,968,968,968,2,5,11,1,1,0,25,968,968,1.0154,961,965,969,964,0,0,12,0,system,2.02507E+13,0,,0
2025060211,7284,5,585,440,440,485,485,0,0,0,10,1,1,0,19,485,262,1.0309,440,262,262,440,0,0,1,0,system,2.02506E+13,0,,0
2025061913,7284,1,26,964,964,964,964,30,0,0,11,1,1,0,25,964,262,1.0155,964,262,262,964,0,0,12,0,system,2.02506E+13,0,,0
2025052019,7284,4,978,978,978,1004,978,0,0,0,11,1,1,0,20,978,262,1.0153,978,262,262,978,0,0,12,0,system,2.02506E+13,0,,0
2025060220,7284,0,486,486,486,486,486,0,0,0,10,1,1,0,0,486,262,2.3481,486,262,262,486,0,0,1,0,system,2.02506E+13,0,,0
2025062217,7284,0,976,1017,976,976,976,0,0,0,11,1,1,0,0,976,262,1.0153,976,262,262,976,0,0,12,0,system,2.02506E+13,0,,0
2025060921,7284,1,970,970,970,970,970,0,0,0,11,1,1,0,19,970,262,1.0154,1063,262,262,970,0,0,12,0,system,2.02506E+13,0,,0
2025053012,7284,3,489,489,489,489,489,0,0,0,01,1,1,0,23,489,262,1.0306,489,262,262,567,0,0,2,0,system,2.02506E+13,0,,0
2025061607,7284,1,969,969,969,969,969,0,0,0,11,1,0,0,21,969,262,1.0154,71,49,262,969,0,0,12,0,system,2.02506E+13,0,,0
2025061608,7284,8,968,968,968,968,968,0,0,0,11,0,1,0,22,968,262,1.0154,968,262,27,62,0,0,12,0,system,2.02506E+13,0,,0
2025063015,7284,6,966,966,966,966,966,0,0,0,11,1,0,0,27,966,262,1.0155,966,262,262,966,0,0,12,0,system,2.02507E+13,0,,0
2025070119,7284,7,966,966,966,966,966,966,2,5,11,0,1,0,0,966,966,1.0155,973,956,0,0,0,0,12,0,system,2.02507E+13,0,,0
2025061612,7284,0,967,967,967,967,967,0,0,0,11,0,0,0,0,967,975,1.0155,967,262,262,967,0,0,12,0,system,2.02506E+13,0,,0
2025052805,7284,1,494,494,494,494,494,0,0,0,01,1,1,0,0,494,262,1.0303,256,254,261,257,0,0,2,0,system,2.02506E+13,0,,0
2025061700,7284,3,1008,970,970,970,970,970,2,5,11,0,0,0,20,970,970,1.0154,0,0,0,0,0,0,12,0,system,2.02506E+13,0,,0
2025070213,7284,11,45,962,962,962,962,47,0,0,11,1,1,0,29,962,262,1.0155,962,262,262,962,0,0,12,0,system,2.02507E+13,0,,0
2025052322,7284,2,979,979,979,1016,979,0,0,0,11,1,1,0,0,979,262,1.0153,979,262,262,979,0,0,12,0,system,2.02506E+13,0,,0
2025061705,7284,4,970,970,970,970,970,970,2,5,11,0,0,0,20,970,970,2.8604,0,0,0,0,0,0,12,0,system,2.02506E+13,0,,0
2025053105,7284,1,982,989,982,982,982,0,0,0,11,1,1,0,13,982,262,1.0152,982,262,262,982,0,0,21,0,system,2.02506E+13,0,,0
2025062816,7284,0,964,964,964,964,964,0,0,0,11,1,1,0,0,964,262,1.0155,1028,262,262,964,0,0,12,0,system,2.02506E+13,0,,0
2025063000,7284,2,968,968,968,968,968,0,0,0,11,1,1,0,22,968,262,1.0154,968,262,262,1042,0,0,12,0,system,2.02506E+13,0,,0
2025062800,7284,14,972,972,972,972,972,972,2,5,11,0,0,0,21,972,972,1.0154,96,12,0,0,0,0,12,0,system,2.02506E+13,0,,0
2025052615,7284,6,491,491,491,491,491,0,0,0,01,0,1,0,20,491,262,1.0305,491,262,7,21,0,0,2,0,system,2.02506E+13,0,,0
2025061505,7284,2,969,969,969,969,969,0,0,0,11,1,0,0,20,969,262,1.0154,969,262,262,969,0,0,12,0,system,2.02506E+13,0,,0
2025060703,7284,3,973,973,973,973,973,0,0,0,11,0,1,0,16,973,262,1.0154,982,256,262,973,0,0,12,0,system,2.02506E+13,0,,0
2025070211,7284,10,962,962,962,962,962,0,0,0,11,0,0,0,29,962,967,1.0155,962,262,262,962,0,0,12,0,system,2.02507E+13,0,,0
2025061308,7284,2,968,968,968,968,968,0,0,0,11,1,1,0,22,968,262,1.0154,250,253,257,254,0,0,12,0,system,2.02506E+13,0,,0
2025052605,7284,4,532,494,494,494,494,0,0,0,01,1,1,0,13,494,262,1.0303,494,262,262,494,0,0,2,0,system,2.02506E+13,0,,0
2025070205,7284,0,88,968,968,968,968,90,0,0,11,1,1,0,0,968,262,1.0154,968,262,262,968,0,0,12,0,system,2.02507E+13,0,,0
2025062605,7284,2,975,975,975,1022,975,0,0,0,11,1,1,0,0,975,262,1.0153,975,262,262,975,0,0,12,0,system,2.02506E+13,0,,0
2025062317,7284,10,974,974,974,974,974,0,0,0,11,1,1,0,24,974,262,0.9127,974,262,262,974,0,0,12,0,system,2.02506E+13,0,,0
2025070119,7284,2,966,991,966,966,966,966,2,5,11,0,0,0,0,966,966,1.0155,0,0,0,0,0,0,12,0,system,2.02507E+13,0,,0
2025052413,7284,12,981,981,981,981,981,0,0,0,11,1,1,0,15,981,262,1.0152,1037,262,262,981,0,0,12,0,system,2.02506E+13,0,,0
2025060418,7284,10,461,461,461,461,461,0,0,0,10,1,1,0,23,461,262,1.0325,461,262,262,546,0,0,1,0,system,2.02506E+13,0,,0
2025061503,7284,2,969,969,969,969,969,0,0,0,11,1,0,0,20,969,262,1.0154,67,37,262,969,0,0,12,0,system,2.02506E+13,0,,0
2025061422,7284,3,968,968,968,968,968,0,0,0,11,0,1,0,22,968,262,1.0154,968,262,14,56,0,0,12,0,system,2.02506E+13,0,,0
2025052423,7284,2,982,982,982,982,982,0,0,0,11,1,0,0,13,982,262,1.0152,982,262,262,982,0,0,12,0,system,2.02506E+13,0,,0
2025062903,7284,1,968,968,968,968,968,0,0,0,11,0,1,0,22,968,262,1.0154,978,255,262,968,0,0,12,0,system,2.02506E+13,0,,0
2025063019,7284,6,967,967,967,967,967,0,0,0,11,0,0,0,0,967,971,1.0155,967,262,262,967,0,0,12,0,system,2.02507E+13,0,,0
2025052720,7284,0,491,491,491,491,491,0,0,0,01,1,1,0,0,491,262,1.0305,256,256,258,257,0,0,2,0,system,2.02506E+13,0,,0
2025070117,7284,8,974,968,968,970,970,968,2,5,11,0,0,0,27,968,968,1.0154,0,0,0,0,0,0,12,0,system,2.02507E+13,0,,0
2025060503,7284,2,86,975,975,975,975,87,2,5,11,0,0,0,15,975,975,1.0153,0,0,0,0,0,0,12,0,system,2.02506E+13,0,,0
2025052603,7284,2,982,982,982,1024,982,0,0,0,11,1,1,0,13,982,262,1.0152,982,262,262,982,0,0,12,0,system,2.02506E+13,0,,0
2025062501,7284,1,976,976,976,976,976,976,2,5,11,0,0,0,21,976,976,2.708,0,0,0,0,0,0,12,0,system,2.02506E+13,0,,0
2025060314,7284,0,484,550,484,484,484,0,0,0,10,1,1,0,0,484,262,1.0309,484,262,262,484,0,0,1,0,system,2.02506E+13,0,,0
2025062714,7284,16,970,970,970,970,970,0,0,0,11,1,1,0,27,970,262,1.0154,998,262,262,970,0,0,12,0,system,2.02506E+13,0,,0
2025052712,7284,0,490,490,490,490,490,0,0,0,01,1,1,0,0,490,262,1.0306,490,262,262,526,0,0,2,0,system,2.02506E+13,0,,0
2025060115,7284,3,483,483,483,483,483,0,0,0,10,1,0,0,22,483,262,1.031,81,46,262,483,0,0,1,0,system,2.02506E+13,0,,0
2025062507,7284,1,974,974,974,974,974,974,2,5,11,0,0,0,21,974,974,1.0154,0,0,45,73,0,0,12,0,system,2.02506E+13,0,,0
2025060221,7284,3,410,410,410,410,410,0,0,0,10,1,0,0,17,410,262,1.0365,410,262,262,410,0,0,1,0,system,2.02506E+13,0,,0
2025062102,7284,1,976,976,976,976,976,0,0,0,11,0,1,0,0,976,262,1.0153,979,257,262,976,0,0,12,0,system,2.02506E+13,0,,0
2025053117,7284,5,971,971,971,971,971,0,0,0,11,0,0,0,21,971,981,1.0154,971,262,262,971,0,0,21,0,system,2.02506E+13,0,,0
2025052507,7284,7,491,491,491,491,491,0,0,0,01,1,1,0,16,491,262,1.0305,248,255,257,252,0,0,2,0,system,2.02506E+13,0,,0
2025052416,7284,4,1010,981,981,981,981,0,0,0,11,1,1,0,14,981,262,1.0152,981,262,262,981,0,0,12,0,system,2.02506E+13,0,,0
2025061423,7284,7,63,969,969,969,969,68,0,0,11,1,1,0,20,969,262,1.0154,969,262,262,969,0,0,12,0,system,2.02506E+13,0,,0
2025070204,7284,9,968,968,968,970,968,0,0,0,11,1,1,0,0,968,262,1.0154,968,262,262,968,0,0,12,0,system,2.02507E+13,0,,0
2025061706,7284,6,970,970,970,970,970,0,0,0,11,1,1,0,21,970,262,0.5995,970,262,262,970,0,0,12,0,system,2.02506E+13,0,,0
2025060400,7284,7,465,470,465,465,465,0,0,0,10,1,1,0,16,465,262,1.0322,465,262,262,465,0,0,1,0,system,2.02506E+13,0,,0
2025062402,7284,9,974,974,974,974,974,974,2,5,11,0,0,0,20,974,974,1.0154,1052,0,0,0,0,0,12,0,system,2.02506E+13,0,,0
2025062513,7284,10,967,967,967,967,967,967,2,5,11,0,0,0,24,967,967,1.0155,0,0,0,85,0,0,12,0,system,2.02506E+13,0,,0
2025062403,7284,1,976,976,976,976,976,976,2,5,11,0,0,0,21,976,976,1.0153,80,14,0,0,0,0,12,0,system,2.02506E+13,0,,0
2025060501,7284,6,948,948,948,948,948,0,0,0,11,0,1,0,15,948,262,1.0158,948,262,11,86,0,0,12,0,system,2.02506E+13,0,,0
2025061406,7284,4,968,968,968,968,968,968,2,6,11,1,0,0,22,968,968,1.0154,0,0,0,0,0,0,12,0,system,2.02506E+13,0,,0
2025060501,7284,5,978,978,978,978,978,0,0,0,11,0,1,0,15,978,262,1.0153,986,261,262,978,0,0,12,0,system,2.02506E+13,0,,0
2025062500,7284,2,974,974,974,974,974,974,2,5,11,0,0,0,20,974,980,1.0154,0,0,0,0,0,0,12,0,system,2.02506E+13,0,,0
2025062313,7284,1,970,970,970,970,970,0,0,0,11,1,1,0,27,970,262,1.0154,260,260,262,261,0,0,12,0,system,2.02506E+13,0,,0
2025070215,7284,4,1014,970,970,970,970,970,2,5,11,0,0,0,28,970,970,1.0154,0,0,0,0,0,0,12,0,system,2.02507E+13,0,,0
2025052309,7284,1,60,979,979,979,979,65,0,0,11,1,1,0,0,979,262,1.0153,979,262,262,979,0,0,12,0,system,2.02506E+13,0,,0
2025053010,7284,4,490,490,490,532,490,0,0,0,01,1,1,0,22,490,262,1.0306,490,262,262,490,0,0,2,0,system,2.02506E+13,0,,0
2025062711,7284,5,963,963,963,963,963,963,2,5,11,0,0,0,27,963,963,2.9429,0,0,0,0,0,0,12,0,system,2.02506E+13,0,,0
2025062117,7284,2,976,1060,976,976,976,0,0,0,11,1,1,0,0,976,262,1.0153,976,262,262,976,0,0,12,0,system,2.02506E+13,0,,0
2025063019,7284,2,967,967,967,967,967,0,0,0,11,1,1,0,24,967,262,1.0155,979,262,262,967,0,0,12,0,system,2.02507E+13,0,,0
2025060422,7284,7,975,975,975,975,975,975,2,5,11,0,0,0,17,975,975,1.0153,0,0,0,73,0,0,12,0,system,2.02506E+13,0,,0
2025052408,7284,6,981,981,981,981,981,0,0,0,11,1,0,0,15,981,262,1.0152,88,38,262,981,0,0,12,0,system,2.02506E+13,0,,0
2025062923,7284,1,968,968,968,968,968,0,0,0,11,0,1,0,23,968,262,1.0154,968,262,30,54,0,0,12,0,system,2.02507E+13,0,,0
2025052519,7284,3,981,981,981,981,981,0,0,0,11,1,0,0,0,981,262,1.0152,981,262,262,981,0,0,12,0,system,2.02506E+13,0,,0
2025053104,7284,0,494,494,494,494,494,0,0,0,01,0,1,0,0,494,262,1.0303,503,258,262,494,0,0,2,0,system,2.02506E+13,0,,0
2025060213,7284,2,483,483,483,483,483,0,0,0,10,0,0,0,20,483,488,1.031,483,262,262,483,0,0,1,0,system,2.02506E+13,0,,0
2025060405,7284,10,465,465,465,465,465,0,0,0,10,1,1,0,16,465,262,1.0322,253,257,261,258,0,0,1,0,system,2.02506E+13,0,,0
2025062803,7284,6,990,968,968,968,968,968,2,5,11,0,0,0,22,968,968,1.0154,0,0,0,0,0,0,12,0,system,2.02506E+13,0,,0
2025062512,7284,5,20,967,967,967,967,23,0,0,11,1,1,0,24,967,262,1.0155,967,262,262,967,0,0,12,0,system,2.02506E+13,0,,0
